id,Año,Mes,Nmes,Fecha,Esfp,Porcion,MO
1867,2024,53,5,2024-05-09,ESPF5,Flores,1.45
1868,2024,53,5,2024-05-09,ESPF5,Otros,0.0
1869,2024,53,5,2024-05-09,ESPF5,Heces,0.0
1870,2024,53,5,2024-05-09,ESPF9,Ramas,0.0
1871,2024,53,5,2024-05-09,ESPF9,Corteza,0.0
1872,2024,53,5,2024-05-09,ESPF9,Acículas,49.55
1873,2024,53,5,2024-05-09,ESPF9,Piñas,0.0
1874,2024,53,5,2024-05-09,ESPF9,Flores,20.09
1875,2024,53,5,2024-05-09,ESPF9,Heces,0.0
1876,2024,53,5,2024-05-09,ESPF9,Otros,0.0
1877,2024,53,5,2024-05-09,ESPF9,Corteza,71.55
1878,2024,53,5,2024-05-09,ESPF9,Ramas,15.18
1879,2024,53,5,2024-05-09,ESPF9,Acículas,104.18
1880,2024,53,5,2024-05-09,ESPF9,Piñas,0.0
1881,2024,53,5,2024-05-09,ESPF9,Flores,47.73
1882,2024,53,5,2024-05-09,ESPF9,Otros,14.36
1883,2024,53,5,2024-05-09,ESPF9,Heces,0.0
1884,2024,53,5,2024-05-09,ESPF13,Corteza,7.82
1885,2024,53,5,2024-05-09,ESPF13,Ramas,0.0
1886,2024,53,5,2024-05-09,ESPF13,Acículas,10.91
1887,2024,53,5,2024-05-09,ESPF13,Piñas,0.0
1888,2024,53,5,2024-05-09,ESPF13,Flores,75.36
1889,2024,53,5,2024-05-09,ESPF13,Otros,1.82
1890,2024,53,5,2024-05-09,ESPF13,Heces,0.0
1891,2024,53,5,2024-05-09,ESPF13,Corteza,4.45
1892,2024,53,5,2024-05-09,ESPF13,Ramas,0.0
1893,2024,53,5,2024-05-09,ESPF13,Acículas,4.91
1894,2024,53,5,2024-05-09,ESPF13,Piñas,0.0
1895,2024,53,5,2024-05-09,ESPF13,Flores,16.55
1896,2024,53,5,2024-05-09,ESPF13,Otros,5.36
1897,2024,53,5,2024-05-09,ESPF13,Heces,0.0
1898,2024,53,5,2024-05-02,ESPF16,Corteza,3.18
1899,2024,53,5,2024-05-02,ESPF16,Ramas,0.0
1900,2024,53,5,2024-05-02,ESPF16,Acículas,45.91
1901,2024,53,5,2024-05-02,ESPF16,Piñas,0.0
1902,2024,53,5,2024-05-02,ESPF16,Flores,0.0
1903,2024,53,5,2024-05-02,ESPF16,Otros,0.0
1904,2024,53,5,2024-05-02,ESPF16,Heces,0.0
1905,2024,53,5,2024-05-02,ESPF16,Corteza,3.55
1906,2024,53,5,2024-05-02,ESPF16,Ramas,0.0
1907,2024,53,5,2024-05-02,ESPF16,Acículas,54.18
1908,2024,53,5,2024-05-02,ESPF16,Piñas,0.0
1909,2024,53,5,2024-05-02,ESPF16,Flores,0.0
1910,2024,53,5,2024-05-02,ESPF16,Otros,2.18
1911,2024,53,5,2024-05-02,ESPF16,Heces,0.0
1912,2024,54,5,2024-06-06,ESPF2,Corteza,12.55
1913,2024,54,5,2024-06-06,ESPF2,Ramas,0.0
1914,2024,54,5,2024-06-06,ESPF2,Acículas,286.09
1915,2024,54,5,2024-06-06,ESPF2,Piñas,0.0
1916,2024,54,5,2024-06-06,ESPF2,Flores,17.09
1917,2024,54,5,2024-06-06,ESPF2,Otros,5.73
1918,2024,54,5,2024-06-06,ESPF2,Heces,0.0
1919,2024,54,5,2024-06-06,ESPF13,Corteza,27.09
1920,2024,54,5,2024-06-06,ESPF13,Ramas,0.0
1921,2024,54,5,2024-06-06,ESPF13,Acículas,85.91
1922,2024,54,5,2024-06-06,ESPF13,Piñas,0.0
1923,2024,54,5,2024-06-06,ESPF13,Flores,194.09
1924,2024,54,5,2024-06-06,ESPF13,Otros,2.27
1925,2024,54,5,2024-06-06,ESPF13,Heces,0.0
1926,2024,54,5,2024-06-06,ESPF13,Corteza,25.09
1927,2024,54,5,2024-06-06,ESPF13,Ramas,17.27
1928,2024,54,5,2024-06-06,ESPF13,Acículas,69.18
1929,2024,54,5,2024-06-06,ESPF13,Piñas,0.0
1930,2024,54,5,2024-06-06,ESPF13,Flores,141.45
1931,2024,54,5,2024-06-06,ESPF13,Otros,1.73
1932,2024,54,5,2024-06-06,ESPF13,Heces,0.0
1933,2024,55,6,2024-06-26,ESPF5,Corteza,25.0
1934,2024,55,6,2024-06-26,ESPF5,Rama,0.0
1935,2024,55,6,2024-06-26,ESPF5,Acículas,167.82
1936,2024,55,6,2024-06-26,ESPF5,Piñas,0.0
1937,2024,55,6,2024-06-26,ESPF5,Flores,0.0
1938,2024,55,6,2024-06-26,ESPF5,Heces,1.45
1939,2024,55,6,2024-06-26,ESPF5,Otros,0.0
1940,2024,55,6,2024-06-24,ESPF9,Corteza,29.45
1941,2024,55,6,2024-06-24,ESPF9,Rama,4.18
1942,2024,55,6,2024-06-24,ESPF9,Acículas,337.36
1943,2024,55,6,2024-06-24,ESPF9,Piñas,0.0
1944,2024,55,6,2024-06-24,ESPF9,Flores,49.64
1945,2024,55,6,2024-06-24,ESPF9,Heces,2.45
1946,2024,55,6,2024-06-24,ESPF9,Otros,0.0
1947,2024,55,6,2024-06-24,ESPF9,Corteza,42.09
1948,2024,55,6,2024-06-24,ESPF9,Rama,0.0
1949,2024,55,6,2024-06-24,ESPF9,Acículas,501.91
1950,2024,55,6,2024-06-24,ESPF9,Piñas,0.0
1951,2024,55,6,2024-06-24,ESPF9,Flores,49.91
1952,2024,55,6,2024-06-24,ESPF9,Heces,2.45
1953,2024,55,6,2024-06-24,ESPF9,Otros,0.0
1954,2024,55,6,2024-06-19,ESFP16,Corteza,16.27
1955,2024,55,6,2024-06-19,ESFP16,Rama,6.45
1956,2024,55,6,2024-06-19,ESFP16,Acículas,258.36
1957,2024,55,6,2024-06-19,ESFP16,Piñas,0.0
1958,2024,55,6,2024-06-19,ESFP16,Flores,1.73
1959,2024,55,6,2024-06-19,ESFP16,Heces,1.45
1960,2024,55,6,2024-06-19,ESFP16,Otros,2.27
1961,2024,55,6,2024-06-19,ESFP16,Corteza,46.18
1962,2024,55,6,2024-06-19,ESFP16,Rama,0.0
1963,2024,55,6,2024-06-19,ESFP16,Acículas,351.55
1964,2024,55,6,2024-06-19,ESFP16,Piñas,0.0
1965,2024,55,6,2024-06-19,ESFP16,Flores,0.0
1966,2024,55,6,2024-06-19,ESFP16,Heces,0.0
1967,2024,55,6,2024-06-19,ESFP16,Otros,0.0
1968,2024,56,7,2024-07-04,ESFP16,Corteza,0.0
1969,2024,56,7,2024-07-04,ESFP16,Rama,0.0
1970,2024,56,7,2024-07-04,ESFP16,Acículas,196.45
1971,2024,56,7,2024-07-04,ESFP16,Piñas,0.0
1972,2024,56,7,2024-07-04,ESFP16,Flores,0.0
1973,2024,56,7,2024-07-04,ESFP16,Heces,0.0
1974,2024,56,7,2024-07-04,ESFP16,Otros,0.0
1975,2024,56,7,2024-07-04,ESFP16,Corteza,0.0
1976,2024,56,7,2024-07-04,ESFP16,Rama,0.0
1977,2024,56,7,2024-07-04,ESFP16,Acículas,150.09
1978,2024,56,7,2024-07-04,ESFP16,Piñas,0.0
1979,2024,56,7,2024-07-04,ESFP16,Flores,0.0
1980,2024,56,7,2024-07-04,ESFP16,Heces,1.09
1981,2024,56,7,2024-07-04,ESFP16,Otros,0.0
